Review_ID;Sentence_ID;Sentence;Aspect;Sentiment;Aspect_ID;Sentiment_ID
2401;1934;Keamanan adalah baik untuk tamu;service;pos;2;1
2402;1935;Posisi sangat dekat dengan Malioboro;location;pos;1;1
2403;1936;Ruangan itu bagus dan bersih;room;pos;0;1
2403;1937;Semuanya bagus kecuali untuk handuk;facilities;neg;3;0
2404;1938;Kamar luas;room;pos;0;1
2404;1939;tempat tidur nyaman dan lokasi yang sangat dekat dengan jalan malioboro;location;pos;1;1
2405;1940;Kamar bersih;room;pos;0;1
2405;1941;banyak makanan di waktu sarapan;service;pos;2;1
2405;1942;meja depan orang yang sangat bagus;facilities;pos;3;1
2405;1943;sangat dekat dengan Malioboro;location;pos;1;1
2405;1944;begitu banyak restoran dekat hotel;location;pos;1;1
2406;1945;Mereka sangat ramah kepada kami;service;pos;2;1
2406;1946;Kamar yang sangat bagus;room;pos;0;1
2406;1947;makanan yang baik;service;pos;2;1
2407;1948;Kamar baru dialokasikan 723 memang tenang;room;pos;0;1
2408;1949;Pilihan makanan yang cukup baik di hotel ini;service;pos;2;1
2408;1950;Rasanya enak;service;pos;2;1
2408;1951;Lokasinya sangat dekat dengan;location;pos;1;1
2409;1952;sangat bagus dan kamar hotel bersih;room;pos;0;1
2409;1953;tapi layanan tidak tersendat dan tidak pernah terlalu sibuk untuk membantu;service;pos;2;1
2409;1954;Fasilitasnya juga bagus - bar atas atap adalah menakjubkan dan area kolam bagus;facilities;pos;3;1
2409;1955;Ada juga banyak pilihan di sarapan;service;pos;2;1
2410;1956;dekat dengan semua tempat;location;pos;1;1
2410;1957;hanya satu hal adalah tidak menyenangkan seperti suara dari kereta api;location;neg;1;0
2412;1958;memberikan Anda akses mudah jika anda ingin melakukan perjalanan ke Solo dengan kereta api;location;pos;1;1
2412;1959;Kamar sangat bagus;room;pos;0;1
2412;1960;dan pelayanannya juga sangat bagus;service;pos;2;1
2413;1961;Hotel ini memiliki lokasi yang bagus dan pelayanan yang baik;location;pos;1;1
2413;1962;tetapi saya berharap manajemen hotel Neo akan meningkatkan kebersihan untuk menjadi tempat yang sangat bagus yang tamu dapat memilih;service;neg;2;0
2414;1963;Kamar kami bersih;room;pos;0;1
2414;1964;tapi kamar mandinya sedikit kotor;room;neg;0;0
2414;1965;Seprai tempat tidurnya bersih dan nyaman;facilities;pos;3;1
2414;1966;Staf sangat ramah dan membantu;service;pos;2;1
2415;1967;sarapan yang baik;service;pos;2;1
2415;1968;kamar yang bersih lokasi yang bagus staf yang baik dan pekerja sarapan memiliki banyak pilihan;service;pos;2;1
2417;1969;Ini adalah harga terbaik dan terdekat dengan jalan malioboro;service;pos;2;1
2417;1970;sangat mudah untuk pergi ke mana saja dan tidak terlalu jauh dari setiap tempat;location;pos;1;1
2418;1971;Kamar yang ukuran yang baik;room;pos;0;1
2418;1972;tempat tidur yang sangat nyaman dengan standar Asia;facilities;pos;3;1
2418;1973;AC bekerja dengan baik;facilities;pos;3;1
2418;1974;wifi sangat baik;facilities;pos;3;1
2418;1975;tekanan air di kamar mandi kuat dan air tinggal cukup panas;facilities;pos;3;1
2418;1976;Lokasi fantastis;location;pos;1;1
2418;1977;Restoran yang layak;facilities;pos;3;1
2419;1978;Yang terbaik adalah karena hotel ini dekat dengan Jalan Malioboro;location;pos;1;1
2419;1979;sangat mudah untuk pergi ke mana saja dan tidak terlalu jauh dari setiap tempat;location;pos;1;1
2419;1980;Publik tansport banyak dan di dekatnya;location;pos;1;1
2420;1981;Lokasi adalah luar biasa karena hotel ini dekat dengan Jalan Malioboro dan jalan desa internasional di mana banyak backpackers tinggal;location;pos;1;1
2420;1982;Staf meja depan yang selalu sangat membantu;service;pos;2;1
2420;1983;Hotel ini sangat bersih;service;pos;2;1
2421;1984;Kejutan yang menyenangkan seperti yang saya harapkan kurang untuk properti dan layanan yang berkualitas;service;pos;2;1
2421;1985;Properti kecil tapi merasa seperti di rumah dengan ruang kamar yang cukup besar (Asia);room;pos;0;1
2422;1986;Staf yang ramah;service;pos;2;1
2422;1987;lokasi yang baik dan layanan yang cepat seperti laundry juga;location;pos;1;1
2422;1988;Wifi bagus;facilities;pos;3;1
2422;1989;Sarapan bisa memiliki lebih banyak pilihan;service;pos;2;1
2422;1990;Kamar yang bersih dan nilai untuk uang juga;room;pos;0;1
2422;1991;Ruang makan malam adalah sebagai baik;facilities;pos;3;1
2423;1992;Hotel ini bersih;service;pos;2;1
2423;1993;Perabotan baru dan fasilitas di dalam kamar;facilities;pos;3;1
2423;1994;Staf yang baik;service;pos;2;1
2423;1995;Saya suka koleksi film di dalam kamar;facilities;pos;3;1
2423;1996;Saya tidak suka kamar merokok karena bau tobbacos masih di sekitar kamar;room;neg;0;0
2424;1997;Lokasi yang besar;location;pos;1;1
2424;1998;kamar yang menakjubkan;room;pos;0;1
2424;1999;sarapan yang baik;service;pos;2;1
2424;2000;check in yang cepat;service;pos;2;1
2424;2001;kamar yang bersih tapi kamar mandi agak bau;room;neg;0;0
2425;2002;Dia Neo Hotel Malioboro adalah salah satu favorit saya untuk tinggal ketika di Jogja Lokasi yang bagus;location;pos;1;1
2425;2003;staf yang ramah;service;pos;2;1
2425;2004;kamar yang baik (untuk harga);room;pos;0;1
2426;2005;desain yang berbeda sehingga kamar terlihat bagus;room;pos;0;1
2426;2006;sarapan yang baik;service;pos;2;1
2426;2007;staf yang ramah dan lokasi yang bagus dekat dengan Malioboro dan tempat lain untuk menginap di hotel untuk direkomendasikan Explorer;location;pos;1;1
2427;2008;Mudah dan cepat saat check in;service;pos;2;1
2427;2009;kamar yang bersih;room;pos;0;1
2427;2010;fasilitas lengkap;facilities;pos;3;1
2427;2011;dekat Malioboro dan stasiun kereta api;location;pos;1;1
2428;2012;Tempat ideal untuk pusat Jogja;location;pos;1;1
2428;2013;staf semua sangat membantu;service;pos;2;1
2428;2014;sarapan sangat baik;service;pos;2;1
2428;2015;sangat nyaman kamar dengan semua fasilitas;room;pos;0;1
2429;2016;Kamar yang sangat luas dan memiliki semua kebutuhan orang yang membutuhkan;room;pos;0;1
2429;2017;Sky Lounge adalah luar biasa;facilities;pos;3;1
2429;2018;Merayakan ulang tahun di sana dengan makanan yang baik;service;pos;2;1
2429;2019;hebat minuman dan lagu yang luar biasa;service;pos;2;1
2429;2020;Sky Lounge adalah cukup kosong;facilities;neg;3;0
2430;2021;Lokasinya bagus namun kebersihan perlu ditingkatkan;location;neg;1;0
2430;2022;Saya memiliki sarung bantal yang memiliki noda cokelat di atasnya;facilities;neg;3;0
2430;2023;Salah satu handuk juga memiliki noda cokelat dan ketika kami meminta penggantian Thye mengatakan itu akan mengambil handuk karena mereka menyediakan sangat berkurang;facilities;neg;3;0
2431;2024;ini tempat yang bagus dekat dengan Jalan Malioboro;location;pos;1;1
2431;2025;Layanan yang baik;service;pos;2;1
2431;2026;Kamar yang bagus;room;pos;0;1
2431;2027;Makanan yang baik;service;pos;2;1
2431;2028;tapi untuk parkir terlalu kecil;facilities;neg;3;0
2432;2029;Lokasinya di jalan Malioboro adalah tempat yang sangat nyaman;location;pos;1;1
2432;2030;dekat dengan banyak tempat makan;location;pos;1;1
2432;2031;Kamar umumnya bersih dan rapi;room;pos;0;1
2433;2032;lokasi yang besar;location;pos;1;1
2433;2033;staf yang ramah;service;pos;2;1
2434;2034;Kamar cukup besar;room;pos;0;1
2434;2035;bersih;service;pos;2;1
2434;2036;Namun karena lokasinya dekat dengan stasiun kereta api;location;pos;1;1
2434;2037;Sarapan besar;service;pos;2;1
2434;2038;menu bervariasi;service;pos;2;1
2434;2039;hotel ini bersih dan terawat dengan baik;service;pos;2;1
2435;2040;Makanan yang sangat baik;service;pos;2;1
2435;2041;pemandangan dari Sky Lounge adalah tempat yang mempesona;facilities;pos;3;1
2435;2042;layanan yang sangat baik dan juga F & menjadi manajer;service;pos;2;1
2436;2043;Hotel dekat Malioboro mall baru;location;pos;1;1
2436;2044;Besar kamar yang nyaman;room;pos;0;1
2436;2045;sangat bersih;service;pos;2;1
2436;2046;baik wifi melalui keluar hotel;facilities;pos;3;1
2436;2047;Tidak menggunakan kolam renang tapi itu tampak bagus yang terletak di lantai 2 nd lantai restorannya juga;facilities;pos;3;1
2436;2048;Di atas Sky Lounge dengan pemandangan yang bagus dan musik live setiap malam;facilities;pos;3;1
2437;2049;Pelayanan yang baik;service;pos;2;1
2437;2050;harga yang baik;service;pos;2;1
2437;2051;Tapi lampu tidak cukup terang;facilities;neg;3;0
2437;2052;Tempat tidur (kamar 308) saya tinggal adalah tidak dalam kondisi baik;room;neg;0;0
2437;2053;Namun saya masih sastified untuk lokasi;location;pos;1;1
2437;2054;layanan dan makanan yang lezat;service;pos;2;1
2438;2055;lokasi dekat Malioboro dan kamar bersih;location;pos;1;1
2438;2056;Sarapan wonderlul;service;pos;2;1
2438;2057;banyak pilihan makanan juga makanan tradisional;service;pos;2;1
2438;2058;Resepsionis dan petugas keamanan ramah dan membantu;service;pos;2;1
2439;2059;Lokasi yang bagus - dekat dengan pusat kota;location;pos;1;1
2439;2060;sarapan pagi yang bervariasi - selera yang baik;service;pos;2;1
2439;2061;tempat tidur yang nyaman - santai setelah hari tur;room;pos;0;1
2440;2062;Hotel Baru yang strategis dan terletak di jalan yang sibuk;location;pos;1;1
2440;2063;Kamar yang bagus tapi rumah tangga mengetuk pintu pukul 9 pagi untuk makeup kamar tidak baik nilai;room;neg;0;0
2441;2064;Lokasi sangat ideal untuk menjelajahi Malioboro lingkungan dan taksi mudah (meter) dan mencicit;location;pos;1;1
2441;2065;Staf adalah sangat ramah dan membantu;service;pos;2;1
2441;2066;Kamar nyaman dan tempat tidur dan bantal yang sangat baik;room;pos;0;1
2441;2067;Sarapan prasmanan adalah jauh lebih baik daripada yang diantisipasi;service;pos;2;1
2442;2068;Akses mudah ke mana-mana;location;pos;1;1
2442;2069;lokasi yang sangat bagus;location;pos;1;1
2442;2070;Layanan ini sangat bagus;service;pos;2;1
2442;2071;Sarapan yang baik dan ini adalah salah satu nilai terbaik hotel di kota;service;pos;2;1
2443;2072;Kami memesan hotel ini karena itu sangat dekat dengan stasiun kereta api;location;pos;1;1
2443;2073;Ruangan itu bersih dan tempat tidur yang sangat bagus;room;pos;0;1
2443;2074;Atap - bar sangat baik dengan live musik;facilities;pos;3;1
2443;2075;Juga hotel ini sangat dekat dengan Jalan Malioboro;location;pos;1;1
2444;2076;Kamar bersih;room;pos;0;1
2444;2077;Ada bar atas atap yang indah di mana kami menikmati minuman dan makanan ringan;facilities;pos;3;1
2445;2078;Lokasi yang besar menit berjalan kaki ke stasiun kereta api;location;pos;1;1
2445;2079;Layanan yang sangat baik;service;pos;2;1
2445;2080;Akses mudah ke jalan utama;location;pos;1;1
2446;2081;Lokasi yang strategis dengan pemandangan indah menghadap ke jalan Malioboro;location;pos;1;1
2446;2082;Layanan pelanggan yang luar biasa & dan meskipun kamar tidak begitu besar tapi kebersihan sangat baik;service;pos;2;1
2446;2083;Seperti pengalaman yang hebat untuk memiliki akses yang mudah ke semua sudut kota;location;pos;1;1
2447;2084;saya check-in staf yang sangat membantu dan mereka menjawab dengan cepat;service;pos;2;1
2447;2085;makanan yang sangat baik dan minuman tidak dingin seperti yang seharusnya;service;pos;2;1
2447;2086;kamar sangat rapi dan luas dan WiFi adalah rata-rata tetapi sejauh ini tempat yang bagus untuk tinggal;room;pos;0;1
2448;2087;Hotel sederhana dengan sangat indah dan staf yang ramah;service;pos;2;1
2448;2088;ini adalah lokasi yang baik dan tidak jauh dari jalan Malioboro yang terkenal;location;pos;1;1
2448;2089;Kamar yang sangat bagus;room;pos;0;1
2448;2090;Sarapan juga bagus;service;pos;2;1
2449;2091;Tidak diragukan lagi ini adalah lokasi yang strategis karena dekat dengan pusat perbelanjaan Jalan Malioboro;location;pos;1;1
2449;2092;Sarapan adalah standar dan a la carte menu juga;service;pos;2;1
2449;2093;Hanya sedikit hal yang membuat saya tidak nyaman adalah kedap suara di kamar;room;neg;0;0
2449;2094;Saya tidak bisa menangkap tidur yang baik meskipun harus pergi untuk melihat matahari terbit esok hari;room;neg;0;0
2450;2095;bersih dan lokasi yang bagus untuk tinggal selama perjalanan bisnis atau liburan keluarga;location;pos;1;1
2450;2096;Hotel baru ini yang memiliki staf yang ramah menyambut anda;service;pos;2;1
2450;2097;juga menyediakan pelayanan yang baik pada makanan dan minuman;service;pos;2;1
2451;2098;Kolam renang di lantai yang sangat bagus menjelang sore hari;facilities;pos;3;1
2451;2099;ditambah sarapan prasmanan yang luar biasa (ada tema yang berbeda setiap malam) yang membuat ini tinggal yang benar-benar perubahan yang menyegarkan;service;pos;2;1
2452;2100;Terletak sangat dekat dengan Jalan Malioboro;location;pos;1;1
2452;2101;Macam sarapan pagi yang bagus;service;pos;2;1
2452;2102;Kamar yang bersih dan rapi;room;pos;0;1
2453;2103;lokasi yang baik tetapi hotel ini jauh dari stasiun kereta api dan sangat banyak membunyikan klakson kereta berisik;location;neg;1;0
2454;2104;Kamar sangat bersih;room;pos;0;1
2454;2105;lokasi luar biasa;location;pos;1;1
2454;2106;dekat dengan stasiun kereta api dan stasiun bis;location;pos;1;1
2455;2107;Sarapannya enak;service;pos;2;1
2455;2108;Satu-satunya hal negatif adalah bahwa Anda mendengar banyak suara dan kebisingan dari luar yang tidak cukup baik untuk kualitas tidur;room;neg;0;0
2456;2109;Tiba dan disambut oleh resepsionis profesional dan sopan;service;pos;2;1
2456;2110;wifi adalah buruk di terbaik;facilities;neg;3;0
2456;2111;dan tempat tidur yang sangat tidak nyaman;room;neg;0;0
2456;2112;sarapan area dan Sky Bar bagus;facilities;pos;3;1
2456;2113;tetapi kamar yang sangat buruk;room;neg;0;0
2457;2114;Lokasi hotel ini sangat strategis;location;pos;1;1
2457;2115;kolam renang juga bagus dan Sky Lounge juga sangat bagus;facilities;pos;3;1
2457;2116;makanan dan minumannya juga OK;service;pos;2;1
2457;2117;Fasilitas kamar juga bagus dan sizw;facilities;pos;3;1
2458;2118;Kamar ini sangat nyaman dan nyaman kecuali untuk suara yang datang dari luar karena kamar saya terletak menghadap ke jalan yang sibuk;room;neg;0;0
2458;2119;Lokasinya luar biasa;location;pos;1;1
2459;2120;Sarapan paginya enak dan bervariasi;service;pos;2;1
2459;2121;TV bekerja melalui internet yang tidak baik dan sangat sulit untuk bekerja;facilities;neg;3;0
2459;2122;Internet rusak pada beberapa kesempatan yang tidak membantu;facilities;neg;3;0
2459;2123;Hotel ini berada di dekat stasiun yang sangat nyaman;location;pos;1;1
2460;2124;Staf adalah sangat ramah dan membantu;service;pos;2;1
2460;2125;Ruangan itu sangat bersih dan rapi;room;pos;0;1
2460;2126;Makanan yang sangat baik;service;pos;2;1
2460;2127;Lift juga sangat baik dengan sistem keamanan;facilities;pos;3;1
2460;2128;Sistem keamanan ini sangat baik dan ini adalah pengalaman yang luar biasa di sini;service;pos;2;1
2461;2129;Memiliki kamar yang nyaman setelah hari yang melelahkan;room;pos;0;1
2461;2130;Layanan yang ramah;service;pos;2;1
2461;2131;dan lokasinya juga dekat dengan Malioboro;location;pos;1;1
2462;2132;Secara keseluruhan hotel ini bagus dan berlokasi strategis;location;pos;1;1
2462;2133;hanya suara bising jika Anda tidur dengan korek api Pelayanan baik dan makanan saat sarapan yang luar biasa;service;neg;2;0
2463;2134;Bersih  2;service;pos;2;1
2463;2135;Layanan sangat baik  3;service;pos;2;1
2463;2136;Staf yang ramah  4;service;pos;2;1
2463;2137;Cepat Wifi  5;facilities;pos;3;1
2463;2138;Harga yang sempurna - bahkan untuk backpackers  7;service;pos;2;1
2463;2139;Lokasi yang sempurna;location;pos;1;1
2463;2140;Sangat dekat dengan area perbelanjaan Malioboro  8;location;pos;1;1
2463;2141;Keamanan yang baik;service;pos;2;1
2463;2142;Interior hotel bagus;facilities;pos;3;1
2464;2143;Properti yang sangat bagus dan modern dengan kamar yang nyaman;facilities;pos;3;1
2464;2144;menu sarapan yang bagus dan staf yang hebat;service;pos;2;1
2464;2145;Lokasi hotel ini sangat dekat dengan jalan malioboro yang merupakan pusat belanja di kota;location;pos;1;1
2465;2146;Kamar cukup baik;room;pos;0;1
2465;2147;sarapan sangat baik;service;pos;2;1
2465;2148;dan layanan yang sangat menyenangkan;service;pos;2;1
2465;2149;Sayang sekali mereka tidak menyediakan handuk di kolam renang;facilities;neg;3;0
2466;2150;kamar yang sangat bersih dan luas;room;pos;0;1
2466;2151;Sarapan banyak untuk memilih dari;service;pos;2;1
2466;2152;Staf sangat ramah dan selalu senang untuk membantu;service;pos;2;1
2466;2153;Tempat menginap yang sempurna;facilities;pos;3;1
2467;2154;pintu kamar dan kamar mandi bersih dan bagus;room;pos;0;1
2467;2155;Makanan untuk semua tiga makanan utama sangat lezat dan banyak variasi;service;pos;2;1
2467;2156;Staf sangat membantu dan selalu siap untuk membantu tamu;service;pos;2;1
2468;2157;dekat dengan pusat perbelanjaan dan area wisata wajib pajak;location;pos;1;1
2468;2158;Kami disajikan dengan lezat sarapan setiap pagi;service;pos;2;1
2468;2159;Staf hotel yang sangat membantu dan ceria;service;pos;2;1
2469;2160;kamar yang sangat bersih;room;pos;0;1
2469;2161;pelayanan yang cepat dan staf yang ramah di penerimaan dan di meja meja makan;service;pos;2;1
2469;2162;lokasi sangat strategis;location;pos;1;1
2469;2163;dekat dengan Stasiun Kereta dan Jalan Malioboro;location;pos;1;1
2469;2164;tidak ada bau asap di kamar yang merupakan nilai lebih bagi kami;room;pos;0;1
2470;2165;Hotel dengan lokasi yang bagus;location;pos;1;1
2470;2166;pelayanan yang baik;service;pos;2;1
2470;2167;baik staf;service;pos;2;1
2470;2168;dekat dengan Jalan Malioboro;location;pos;1;1
2470;2169;dekat dengan Stasiun Kereta Api Tugu;location;pos;1;1
2470;2170;makanan yang lezat;service;pos;2;1
2470;2171;kamar mandi yang bersih;room;pos;0;1
2471;2172;Kami tinggal di sini karena kita membaca ulasan di traveloka dan kami sangat puas dengan layanan;service;pos;2;1
2472;2173;komunikasi yang baik;service;pos;2;1
2472;2174;kebersihan & pelayanan tetap terjaga dalam kondisi yang baik;service;pos;2;1
2473;2175;Lokasi luar biasa;location;pos;1;1
2473;2176;staf yang luar biasa - tambahan;service;pos;2;1
2473;2177;kamar yang bersih;room;pos;0;1
2473;2178;tempat tidur yang nyaman;facilities;pos;3;1
2473;2179;wifi yang bagus dan pelayanan;facilities;pos;3;1
2473;2180;pilihan sarapan yang baik;service;pos;2;1
2474;2181;Lokasi sangat bagus dan kamar yang rapi dan nyaman;location;pos;1;1
2474;2182;Staf semua ramah dan membantu;service;pos;2;1
2474;2183;Satu-satunya masalah adalah insulasi kamar tidak cukup baik;room;neg;0;0
2475;2184;Layanan yang baik;service;pos;2;1
2475;2185;banyak pilihan untuk menu sarapan;service;pos;2;1
2475;2186;makanan yang lezat;service;pos;2;1
2475;2187;kamar yang bersih;room;pos;0;1
2475;2188;kamar mandi bersih;room;pos;0;1
2475;2189;dan dekat dengan stasiun;location;pos;1;1
2476;2190;Meskipun tidak menghadap stasiun kereta api masih dapat berisik karena di bawah ada orang bernyanyi sepanjang malam  Secara keseluruhan sangat baik  Lokasinya yang berada di pusat;room;neg;0;0
2476;2191;di depan ada pusat perbelanjaan Harga terjangkau Kebersihan Kamar adalah rata-rata   Staf adalah responsif  Kami meminta untuk sarapan dikemas dan sangat di 3;location;pos;1;1
2477;2192;Saya suka menu;service;pos;2;1
2477;2193;yang berisi kue tradisional dan modern dan sarapan lezat makanan;service;pos;2;1
2477;2194;apa yang saya tidak suka yang paling adalah bau dari saluran air kamar mandi;room;neg;0;0
2477;2195;juga handuk tua yang harus diganti dengan yang baru di;facilities;neg;3;0
2477;2196;saya juga bau tidak sedap di kolam renang ketika saya berenang;facilities;neg;3;0
2478;2197;Check in lambat hanya 1 meja terbuka;service;neg;2;0
2478;2198;Sarapan adalah lebih baik daripada Hotel lokal lainnya;service;pos;2;1
2478;2199;Kamar bersih dan desain interior bagus;room;pos;0;1
2478;2200;Kolam renang adalah kecil tetapi bersih;facilities;pos;3;1
2479;2201;handuk harus diganti baru;facilities;neg;3;0
2480;2202;Staf yang ramah;service;pos;2;1
2480;2203;lokasi yang sempurna dekat dengan Jalan Malioboro;location;pos;1;1
2480;2204;berbagai macam makanan untuk sarapan;service;pos;2;1
2481;2205;kamar ini bersih dan aku menikmati kamar mandi;room;pos;0;1
2481;2206;sarapan baik;service;pos;2;1
2481;2207;dekat dengan Malioboro;location;pos;1;1
2481;2208;pelayanan yang baik;service;pos;2;1
2481;2209;harga yang baik;service;pos;2;1
2482;2210;Saya percaya hotel ini cukup baru sehingga segala sesuatu adalah rapi dan bersih dan baru;facilities;pos;3;1
2482;2211;Kamar agak kecil tapi dilengkapi dengan baik;room;pos;0;1
2482;2212;Staf sangat bagus dan selalu bersedia untuk membantu;service;pos;2;1
2482;2213;Sarapan baik pilihan tapi mengecewakan sarapan terbuka di 6 Faktor: 30 pagi tapi stasiun sarapan seperti telur dan pancake banyak kemudian terbuka di 7:30 pagi tetapi mereka tepat waktu di tutup;service;neg;2;0
2482;2214;Kafe/bar di atap adalah sedikit mengecewakan;facilities;neg;3;0
2482;2215;Suasana yang bagus tapi kurangnya makanan dan minuman pilihan;service;neg;2;0
2483;2216;Meskipun stasiun kereta api terdekat adalah cukup berisik Tapi Kami menetap untuk kenyamanan daerah;location;pos;1;1
2484;2217;Saya baru-baru ini tinggal di hotel ini dari 25 th - 29 th bulan September   Saya tiba lebih awal malam dan disambut oleh gadis di resepsi yang sangat bagus dan menawarkan saya dingin minuman selamat datang sebelum saya check in;service;pos;2;1
2484;2218;saya kemudian ditunjukkan ke kamar oleh porter yang lagi sangat sopan   kamar yang saya pilih adalah benar-benar lebih baik daripada foto situs web hotel;service;pos;2;1
2484;2219;saya tinggal di lantai 8   kualitas tidur sangat baik;room;pos;0;1
2484;2220;tidak dapat mendengar suara di sekitar stasiun kereta api atau pesawat akan overhead dan tidur sangat baik   kamar mandi luas dan baik mandi kuat;room;pos;0;1
2485;2221;Staf yang hebat - terutama resepsionis dan layanan kamar -;service;pos;2;1
2485;2222;kamar yang nyaman dan kamar mandi yang bersih dengan shower air panas dan dingin;room;pos;0;1
2485;2223;lezat dan bervariasi untuk sarapan - itu adalah menu favorit keluarga saya -;service;pos;2;1
2486;2224;Layanan sangat baik;service;pos;2;1
2486;2225;kamar yang bersih;room;pos;0;1
2486;2226;dan sarapan berbagai menu yang tersedia;service;pos;2;1
2486;2227;dan proses check in sangat cepat;service;pos;2;1
2486;2228;Staf sangat membantu;service;pos;2;1
2486;2229;dan ramah;service;pos;2;1
2487;2230;tetapi perlu untuk memperbaiki koneksi wifi;facilities;neg;3;0
2487;2231;sarapan adalah lezat dan lengkap menu dan pelayan adalah sangat ramah dan cepat merespon permintaan dari pelanggan;service;pos;2;1
2488;2232;bersih;service;pos;2;1
2488;2233;staf yang ramah dan hanya sedikit berjalan kaki ke malioboro;service;pos;2;1
2488;2234;Sarapan sangat baik dan makan malam;service;pos;2;1
2488;2235;Sarapan dengan berbagai pilihan;service;pos;2;1
2488;2236;Berharap kami bisa tinggal lebih lama untuk menikmati makanan yang fantastis di hotel ini;service;pos;2;1
2488;2237;Kami memiliki prasmanan bbq dan itu lezat;service;pos;2;1
2488;2238;kari ayam yang sangat lezat;service;pos;2;1
2488;2239;Salah satu kari terbaik yang pernah saya alami;service;pos;2;1
2489;2240;lokasinya sangat dekat dengan malioboro;location;pos;1;1
2489;2241;Semua fasilitas sangat baik;facilities;pos;3;1
2489;2242;sarapan sangat lezat terutama;service;pos;2;1
2491;2243;Kolam renang adalah bersih;facilities;pos;3;1
2491;2244;Makanan yang rata-rata enak;service;pos;2;1
2491;2245;Saya sangat suka perasaan nyaman di sky lounge;facilities;pos;3;1
2492;2246;Lokasi yang sempurna dan cinta saat ini fasilitas yang tersedia untuk tamu;facilities;pos;3;1
2493;2247;Lokasi yang bagus;location;pos;1;1
2494;2248;Lokasi hotel ini sangat dekat dengan jalan malioboro sehingga mudah untuk pergi ke sana tapi d lokasi hotel juga dekat dengan stasiun kereta api sehingga kami bisa mendengar suara kereta api d semua malam;location;pos;1;1
2494;2249;sarapan adalah cukup baik;service;pos;2;1
2494;2250;kau mempunyai banyak menu tetapi mereka tidak memiliki banyak tabel sehingga kita harus menunggu untuk duduk;service;neg;2;0
2495;2251;kamar yang cukup kecil dengan tidak ada ruang ekstra;room;neg;0;0
2495;2252;mereka sangat memadai dan tempat tidur yang nyaman;room;pos;0;1
2495;2253;Sarapan juga cukup;service;pos;2;1
2495;2254;meskipun makanan kadang-kadang dingin;service;neg;2;0
2495;2255;Hal terbaik hotel ini telah terjadi untuk itu adalah lokasi;location;pos;1;1
2496;2256;Kamar sangat bagus;room;pos;0;1
2496;2257;kami memiliki tv dengan banyak saluran;facilities;pos;3;1
2496;2258;dan tempat tidur yang luar biasa;facilities;pos;3;1
2496;2259;Sarapan sangat luas;service;pos;2;1
2497;2260;Lokasi yang besar;location;pos;1;1
2497;2261;Hotel yang bagus: staf sangat ramah dan membantu;service;pos;2;1
2497;2262;kamar yang bersih dan nyaman dan kolam renang di atap sangat baik;room;pos;0;1
2497;2263;Hotel ini juga dekat dengan stasiun kereta api sehingga dapat menjadi sedikit bising ketika kereta tiba tetapi secara keseluruhan sangat bagus;location;pos;1;1
2498;2264;layanan dan bantuan yang mereka berikan adalah melebihi harapan;service;pos;2;1
2498;2265;Pelayanan yang sangat bagus dan saya menikmati waktu saya menginap di hotel ini;service;pos;2;1
2499;2266;staf yang ramah dan kamar yang bersih;service;pos;2;1
2499;2267;dekat dengan malioboro;location;pos;1;1
2500;2268;Kamar yang bersih dan nyaman untuk keluarga saya;room;pos;0;1
2500;2269;terutama kolam renang sangat bagus;facilities;pos;3;1
2500;2270;Dengan harga yang terjangkau tapi mendapatkan sarapan yang luar biasa;service;pos;2;1
2500;2271;Pemandangan yang bagus dari sky lounge keluarga saya dapat menghabiskan malam dengan pemandangan kota dan pegunungan;facilities;pos;3;1
2500;2272;dan staf sangat membantu;service;pos;2;1
2501;2273;Tapi hotel ini sangat dekat dengan stasiun kereta api;location;pos;1;1
2502;2274;Layanan kamar disediakan setiap hari yang baik;service;pos;2;1
2503;2275;Saudara saya memesan hotel ini karena itu adalah sebuah bangunan baru dan lokasinya dekat dari jalan marlboro;location;pos;1;1
2503;2276;dari staf yang ramah sehingga kami tahu;service;pos;2;1
2503;2277;mengantar saya ke kamar dan memberikan layanan hangat yang pernah saya alami;service;pos;2;1
2503;2278;tv kabel dan wifi yang cepat juga;facilities;pos;3;1
2504;2279;Saya dan keluarga saya yang tinggal di sana untuk 2 malam dan kami disambut oleh staf yang baik;service;pos;2;1
2504;2280;Kami mendapat kamar di lantai 5 dengan pemandangan terbaik di kota jogja;room;pos;0;1
2504;2281;Tempat tidur wow;facilities;pos;3;1
2504;2282;bintang 5 yang nyaman di kamar yang sangat bersih;room;pos;0;1
2504;2283;Sarapan adalah hal lain yang saya sukai dengan banyak waktu masuk karena menyajikan menu seperti inggris atau sarapan indonesia;service;pos;2;1
2505;2284;sarapan yang baik;service;pos;2;1
2505;2285;dan resepsionis yang sangat lucu dengan menggunakan rambut putih di meja;service;pos;2;1
2505;2286;karena hotel dekat dengan stasiun kereta api;location;pos;1;1
2506;2287;staf yang ramah;service;pos;2;1
2506;2288;makanan yang sangat baik;service;pos;2;1
2506;2289;Koneksi wifi sangat bagus;facilities;pos;3;1
2506;2290;Hanya kemunduran adalah koneksi sinyal tv;facilities;neg;3;0
2507;2291;Ruangan itu bersih dan pelayan/pelayan sangat ramah;service;pos;2;1
2507;2292;Lokasi dekat dengan pusat kota dan jalan malioboro;location;pos;1;1
2508;2293;Staf yang sangat ramah dan membantu;service;pos;2;1
